taxid,name,rank
"687352","Torque teno virus 13","species"
"687353","Torque teno virus 14","species"
"687354","Torque teno virus 15","species"
"687355","Torque teno virus 16","species"
"687358","Torque teno virus 19","species"
"687341","Torque teno virus 2","species"
"687359","Torque teno virus 20","species"
"687360","Torque teno virus 21","species"
"687362","Torque teno virus 23","species"
"687363","Torque teno virus 24","species"
"687364","Torque teno virus 25","species"
"687365","Torque teno virus 26","species"
"687366","Torque teno virus 27","species"
"687367","Torque teno virus 28","species"
"687368","Torque teno virus 29","species"
"687342","Torque teno virus 3","species"
"687343","Torque teno virus 4","species"
"687344","Torque teno virus 5","species"
"687345","Torque teno virus 6","species"
"687346","Torque teno virus 7","species"
"687347","Torque teno virus 8","species"
"687348","Torque teno virus 9","species"
"1629656","Simian torque teno virus 33","species"
"687332","Betatorquevirus","genus"
"687369","Torque teno mini virus 1","species"
"2065036","Torque teno mini virus 10","species"
"2065037","Torque teno mini virus 11","species"
"2065038","Torque teno mini virus 12","species"
"2846493","Torque teno mini virus 16","species"
"1535291","Torque teno mini virus ALH8","genome"
"1859149","Torque teno mini virus 18","species"
"687370","Torque teno mini virus 2","species"
"2846514","Torque teno mini virus 27","species"
"1535290","Torque teno mini virus ALA22","genome"
"687371","Torque teno mini virus 3","species"
"687372","Torque teno mini virus 4","species"
"687373","Torque teno mini virus 5","species"
"687374","Torque teno mini virus 6","species"
"687375","Torque teno mini virus 7","species"
"687376","Torque teno mini virus 8","species"
"687377","Torque teno mini virus 9","species"
"93678","TTV-like mini virus","species"
"2842598","Chitorquevirus","genus"
"2846488","Torque teno indriid virus 1","species"
"2010248","Torque teno indri virus 1","genome"
"687334","Deltatorquevirus","genus"
"687381","Torque teno tupaia virus","species"
"687335","Epsilontorquevirus","genus"
"687382","Torque teno tamarin virus","species"
"687337","Etatorquevirus","genus"
"2846480","Torque teno felid virus 1","species"
"687384","Torque teno felis virus","genome"
"2846481","Torque teno felid virus 2","species"
"2065043","Torque teno felis virus 2","genome"
"687333","Gammatorquevirus","genus"
"687379","Torque teno midi virus 1","species"
"2065051","Torque teno midi virus 10","species"
"2065052","Torque teno midi virus 11","species"
"2065053","Torque teno midi virus 12","species"
"2065054","Torque teno midi virus 13","species"
"2065055","Torque teno midi virus 14","species"
"2065056","Torque teno midi virus 15","species"
"687380","Torque teno midi virus 2","species"
"2065044","Torque teno midi virus 3","species"
"2065045","Torque teno midi virus 4","species"
"2065046","Torque teno midi virus 5","species"
"2065047","Torque teno midi virus 6","species"
"2065048","Torque teno midi virus 7","species"
"2065049","Torque teno midi virus 8","species"
"2065050","Torque teno midi virus 9","species"
"227307","Gyrovirus","genus"
"12618","Chicken anemia virus","species"
"2844799","Gyrovirus fulgla1","species"
"1670973","Gyrovirus GyV8","genome"
"2844800","Gyrovirus galga1","species"
"1002273","Avian gyrovirus 2","genome"
"2844801","Gyrovirus galga2","species"
"1548711","Gyrovirus GyV7-SF","genome"
"2844802","Gyrovirus homsa1","species"
"1163715","Gyrovirus GyV3","genome"
"2844803","Gyrovirus homsa2","species"
"1415628","Gyrovirus Tu789","genome"
"2844804","Gyrovirus homsa3","species"
"1214955","Gyrovirus 4","genome"
"2844805","Gyrovirus homsa4","species"
"1415627","Gyrovirus Tu243","genome"
"2844806","Gyrovirus hydho1","species"
"2249930","Ashy storm petrel gyrovirus","genome"
"687339","Iotatorquevirus","genus"
"687386","Torque teno sus virus 1a","species"
"687387","Torque teno sus virus 1b","species"
"1218487","Kappatorquevirus","genus"
"1968861","Torque teno sus virus k2a","species"
"1239832","Torque teno sus virus k2b","species"
"1218489","Lambdatorquevirus","genus"
"2846528","Torque teno pinniped virus 2","species"
"1427157","Seal anellovirus 2","genome"
"2846529","Torque teno pinniped virus 3","species"
"1427156","Seal anellovirus 3","genome"
"2846531","Torque teno pinniped virus 5","species"
"1218490","Torque teno zalophus virus 1","genome"
"2846534","Torque teno pinniped virus 8","species"
"2012676","Torque teno Leptonychotes weddellii virus-1","genome"
"2846535","Torque teno pinniped virus 9","species"
"2012677","Torque teno Leptonychotes weddellii virus-2","genome"
"2560179","Mutorquevirus","genus"
"2846479","Torque teno equid virus 1","species"
"1673633","Torque teno equus virus 1","genome"
"2560191","Nutorquevirus","genus"
"2560818","Torque teno seal virus 4","species"
"1566011","Seal anellovirus 4","genome"
"2842923","Omegatorquevirus","genus"
"2846486","Torque teno hominid virus 1","species"
"1743411","Gorilla anellovirus","genome"
"687338","Thetatorquevirus","genus"
"2846472","Torque teno canid virus 1","species"
"687385","Torque teno canis virus","genome"
"2846554","Torque teno ursid virus 1","species"
"2012640","Lesser panda anellovirus","genome"
"2843130","Wawtorquevirus","genus"
"2846546","Torque teno rodent virus 2","species"
"2054610","Rodent Torque teno virus 3","genome"
"2846547","Torque teno rodent virus 3","species"
"2054614","Rodent Torque teno virus 7","genome"
"2843145","Xitorquevirus","genus"
"2846473","Torque teno chiroptera virus 1","species"
"1543419","Torque teno Tadarida brasiliensis virus","genome"
"687336","Zetatorquevirus","genus"
"687383","Torque teno douroucouli virus","species"
"2016460","Giant panda anellovirus","species"
"1514665","Rodent Torque teno virus 2","species"
"2054611","Rodent Torque teno virus 4","species"
"2054613","Rodent Torque teno virus 6","species"
"991022","Seal anellovirus TFFN/USA/2006","species"
"393049","Small anellovirus","species"
"289366","Small anellovirus 1","genome"
"289367","Small anellovirus 2","genome"
"2732901","Finnlakeviridae","family"
"2733303","Finnlakevirus","genus"
"2734591","Finnlakevirus FLiP","species"
"2023716","Flavobacterium phage FLiP","genome"
"1511855","Spiraviridae","family"
"1511856","Alphaspiravirus","genus"
"1157339","Aeropyrum coil-shaped virus","species"
"2502018","Crucivirus","clade"
"2058757","Cruciviridae","family"
"2293280","Fire ant associated circular virus 1","species"
"1611875","Cucurbit aphid borne yellows virus associated RNA","species"
"2025595","Abisko virus","species"
"1930920","Adelphocoris suturalis virus","species"
"1926997","Bivalve RNA virus G4","species"
"1926998","Bivalve hepelivirus G","species"
"1930921","Nesidiocoris tenuis virus","species"
"2079458","Osedax japonicus RNA virus 1","species"
"2303160","Phytophthora infestans RNA virus 2","species"
"1133557","Phytophthora infestans RNA virus 3","species"
"2499625","Stemphylium lycopersici mycovirus","species"
"1922352","Beihai anemone virus 1","species"
"1922353","Beihai astro-like virus","species"
"1922354","Beihai barnacle virus 10","species"
"1922355","Beihai barnacle virus 11","species"
"1922356","Beihai barnacle virus 12","species"
"1922357","Beihai barnacle virus 13","species"
"1922359","Beihai barnacle virus 15","species"
"1922360","Beihai barnacle virus 2","species"
"1922361","Beihai barnacle virus 3","species"
"1922362","Beihai barnacle virus 4","species"
"1922365","Beihai barnacle virus 7","species"
"1922368","Beihai blue swimmer crab virus 1","species"
"1922370","Beihai blue swimmer crab virus 3","species"
"1922376","Beihai charybdis crab virus 1","species"
"1922379","Beihai echinoderm virus 1","species"
"1922381","Beihai hepe-like virus 10","species"
"1922387","Beihai hepe-like virus 4","species"
"1922385","Beihai hepe-like virus 8","species"
"1922386","Beihai hepe-like virus 9","species"
"1922388","Beihai hermit crab virus 1","species"
"1922392","Beihai horseshoe crab virus 1","species"
"1922428","Beihai mantis shrimp virus 1","species"
"1922429","Beihai mantis shrimp virus 2","species"
"1922430","Beihai mantis shrimp virus 3","species"
"1922431","Beihai mantis shrimp virus 4","species"
"1922432","Beihai mantis shrimp virus 5","species"
"1922433","Beihai mantis shrimp virus 6","species"
"1922434","Beihai mollusks virus 1","species"
"1922435","Beihai mollusks virus 2","species"
"1922436","Beihai narna-like virus 1","species"
"1922437","Beihai narna-like virus 10","species"
"1922438","Beihai narna-like virus 11","species"
"1922439","Beihai narna-like virus 12","species"
"1922440","Beihai narna-like virus 13","species"
"1922441","Beihai narna-like virus 14","species"
"1922442","Beihai narna-like virus 15","species"
"1922443","Beihai narna-like virus 16","species"
"1922444","Beihai narna-like virus 17","species"
"1922445","Beihai narna-like virus 18","species"
"1922446","Beihai narna-like virus 19","species"
"1922447","Beihai narna-like virus 2","species"
"1922448","Beihai narna-like virus 20","species"
"1922449","Beihai narna-like virus 21","species"
"1922450","Beihai narna-like virus 22","species"
"1922451","Beihai narna-like virus 23","species"
"1922452","Beihai narna-like virus 24","species"
"1922454","Beihai narna-like virus 26","species"
"1922455","Beihai narna-like virus 3","species"
"1922456","Beihai narna-like virus 4","species"
"1922458","Beihai narna-like virus 6","species"
"1922460","Beihai narna-like virus 8","species"
"1922461","Beihai narna-like virus 9","species"
"1922464","Beihai noda-like virus 11","species"
"1922471","Beihai noda-like virus 18","species"
"1922483","Beihai noda-like virus 29","species"
"1922487","Beihai noda-like virus 5","species"
"1922492","Beihai octopus virus 1","species"
"1922493","Beihai octopus virus 2","species"
"1922496","Beihai paphia shell virus 1","species"
"1922497","Beihai paphia shell virus 2","species"
"1922498","Beihai paphia shell virus 3","species"
"1922499","Beihai paphia shell virus 4","species"
"1922504","Beihai partiti-like virus 2","species"
"1922513","Beihai permutotetra-like virus 2","species"
"1922524","Beihai picobirna-like virus 7","species"
"1922525","Beihai picobirna-like virus 8","species"
"1922527","Beihai picorna-like virus 1","species"
"1922528","Beihai picorna-like virus 100","species"
"1922529","Beihai picorna-like virus 101","species"
"1922530","Beihai picorna-like virus 102","species"
"1922531","Beihai picorna-like virus 103","species"
"1922532","Beihai picorna-like virus 104","species"
"1922533","Beihai picorna-like virus 105","species"
"1922534","Beihai picorna-like virus 106","species"
"1922535","Beihai picorna-like virus 107","species"
"1922536","Beihai picorna-like virus 108","species"
"1922538","Beihai picorna-like virus 11","species"
"1922539","Beihai picorna-like virus 110","species"
"1922540","Beihai picorna-like virus 111","species"
"1922541","Beihai picorna-like virus 112","species"
"1922542","Beihai picorna-like virus 113","species"
"1922543","Beihai picorna-like virus 114","species"
"1922544","Beihai picorna-like virus 115","species"
"1922545","Beihai picorna-like virus 116","species"
"1922546","Beihai picorna-like virus 117","species"
"1922547","Beihai picorna-like virus 118","species"
"1922548","Beihai picorna-like virus 119","species"
"1922549","Beihai picorna-like virus 120","species"
"1922550","Beihai picorna-like virus 121","species"
"1922551","Beihai picorna-like virus 122","species"
"1922552","Beihai picorna-like virus 123","species"
"1922553","Beihai picorna-like virus 124","species"
"1922554","Beihai picorna-like virus 125","species"
"1922556","Beihai picorna-like virus 14","species"
"1922557","Beihai picorna-like virus 15","species"
"1922558","Beihai picorna-like virus 16","species"
"1922559","Beihai picorna-like virus 17","species"
"1922560","Beihai picorna-like virus 18","species"
"1922561","Beihai picorna-like virus 19","species"
"1922562","Beihai picorna-like virus 2","species"
"1922563","Beihai picorna-like virus 20","species"
"1922564","Beihai picorna-like virus 21","species"
"1922566","Beihai picorna-like virus 23","species"
"1922567","Beihai picorna-like virus 24","species"
"1922569","Beihai picorna-like virus 26","species"
"1922570","Beihai picorna-like virus 27","species"
"1922571","Beihai picorna-like virus 28","species"
"1922573","Beihai picorna-like virus 30","species"
"1922575","Beihai picorna-like virus 32","species"
"1922576","Beihai picorna-like virus 33","species"
"1922578","Beihai picorna-like virus 35","species"
"1922582","Beihai picorna-like virus 39","species"
"1922583","Beihai picorna-like virus 4","species"
"1922584","Beihai picorna-like virus 40","species"
"1922585","Beihai picorna-like virus 41","species"
"1922586","Beihai picorna-like virus 42","species"
"1922587","Beihai picorna-like virus 43","species"
"1922588","Beihai picorna-like virus 44","species"
"1922589","Beihai picorna-like virus 45","species"
"1922590","Beihai picorna-like virus 46","species"
"1922591","Beihai picorna-like virus 47","species"
"1922592","Beihai picorna-like virus 48","species"
"1922593","Beihai picorna-like virus 49","species"
"1922594","Beihai picorna-like virus 5","species"
"1922595","Beihai picorna-like virus 50","species"
"1922596","Beihai picorna-like virus 51","species"
"1922597","Beihai picorna-like virus 52","species"
"1922598","Beihai picorna-like virus 53","species"
"1922599","Beihai picorna-like virus 54","species"
"1922600","Beihai picorna-like virus 55","species"
"1922601","Beihai picorna-like virus 56","species"
"1922602","Beihai picorna-like virus 57","species"
"1922603","Beihai picorna-like virus 58","species"
"1922604","Beihai picorna-like virus 59","species"
"1922605","Beihai picorna-like virus 6","species"
"1922606","Beihai picorna-like virus 60","species"
"1922607","Beihai picorna-like virus 61","species"
"1922608","Beihai picorna-like virus 62","species"
"1922609","Beihai picorna-like virus 63","species"
"1922610","Beihai picorna-like virus 64","species"
