virus tax id,host tax id
1034886,4120
1034886,89662
453050,4120
930881,4120
46619,4120
1272958,909053
1573583,9823
1525854,9823
1766554,9823
63421,9823
505220,9823
12075,9823
12076,9823
10276,9823
1027869,38727
1571533,38727
2175118,306559
1493507,1129
1493508,1129
1493508,32051
1079998,32051
1493509,1129
1493509,32051
1493510,1129
1493510,32051
1493511,1129
1493511,32051
2790345,1129
2790336,1129
2790346,1129
1493512,32051
1340810,32051
1493513,32051
1493514,1129
1493514,32051
2023996,1129
889950,32051
1079999,1129
2905923,1131
2545435,1131
2163901,1131
2163901,84588
754037,32051
1883365,1131
1883366,1131
1883367,1131
1883368,1131
754038,32051
1883369,1131
1273711,232348
756277,255252
756276,232348
754059,232348
461711,32051
909297,232352
753084,232353
753085,305430
756275,232348
2053653,1353134
1026955,1129
1026955,1131
1468179,1129
1468179,1131
1983572,1131
1983572,84588
754039,32051
1340812,32051
1340811,32051
2484640,32051
238854,1129
238854,32051
869662,32051
869661,32051
869663,32051
756278,1129
869724,32051
869725,32051
869726,32051
754041,1131
754040,32051
555387,32051
445683,1131
754042,32051
444859,166310
444860,166321
536466,166322
445685,1131
445685,84588
445686,166314
2268578,32051
1815521,1131
1815522,1131
445684,166314
536474,32051
2914003,166314
382359,1129
382359,166313
1332145,166314
1964565,1131
2100130,32051
1544378,183085
1899219,53719
1914900,183085
2662396,161590
577122,7176
611707,9515
11631,9416
1608083,9606
1608083,49202
1608084,9606
1608084,34627
1608084,49202
1608084,266040
1608084,543639
1608084,1046038
1608085,49202
1608086,1
1608087,1
1608088,1442166
1608089,1442166
1746065,49202
1732201,9397
1732201,9438
1588048,9438
1588049,9438
45270,7157
45270,2912049
1930825,299630
186541,9606
1406343,2766978
1117633,69077
2169687,570
2169687,573
1608090,1155000
2026129,105295
1414644,52139
1338506,9375
161675,9534
161675,10090
161675,59476
945960,45843
45223,42415
1081702,55634
1081702,63459
99000,9443
99000,9534
99000,9606
1489714,7176
1926501,2746633
1538456,184063
1634914,4460
178354,4460
2908018,4460
2014339,181088
1721090,443805
1623310,9606
1623310,10090
1623310,44484
1623310,53527
2651812,29092
28871,41262
142102,6689
1672384,8574
2419940,4442
2419939,4442
206161,59275
2169737,383670
321302,1980407
359996,59234
400394,84866
64293,8830
64293,8847
1628899,3750
173707,1314
2745672,2745565
1880590,1906242
2547425,107401
1288358,27717
273347,7157
1508712,27663
2293307,6962
1567006,562
2712970,28901
2712971,562
2712977,28901
2712979,28901
977927,562
977927,90371
2608320,562
2592163,149539
2108549,60587
2108549,1912919
2108550,1912919
2108551,60587
2108551,1912919
2108552,60587
2108552,1912919
118140,9823
138681,9823
363168,9823
2560801,101699
89464,86976
35319,135448
1908804,9850
756285,2812566
754070,748148
981335,330834
1712389,3465
1554501,1562770
469660,280483
1591444,208016
1307119,9796
12124,10036
12124,10090
12127,10090
204729,10036
204729,10090
204729,10116
204711,10090
1770613,56493
1126885,1094508
1115696,35749
1115696,1128108
292639,2271
10479,2271
2914006,274
2919548,274
2914007,274
1352230,300852
1352230,1220595
1352230,1337888
1968339,300852
407392,300852
699370,262724
1714273,274
1980529,9534
1980529,10036
1980529,36801
274584,124036
1654356,7240
1654356,7244
1654356,30025
1819305,1819548
1352511,547450
11569,6941
11569,10026
11569,10144
11569,34610
11569,34631
11569,210652
83810,2676327
1980493,9378
1941233,146804
1941234,146804
1941237,146804
1941239,146804
572290,9187
572290,411519
299200,108546
101850,254426
2099567,39501
1163537,9397
2169919,125878
318844,9913
318844,469753
2560806,6935
11084,9606
11084,10090
11084,34613
11084,34615
160691,103373
43764,31033
1268011,485440
332032,28450
1549864,8126
2018685,8805
2029771,8038
162013,9405
1546257,312236
994672,9606
994672,202457
1173741,28901
184020,4097
298974,4097
926844,4100
219596,4097
219596,223331
180526,4081
705074,4071
222473,4097
223250,4081
12227,4072
12227,4076
12227,4081
12227,4097
12227,24663
12227,53851
2083209,4097
1213187,4097
205323,3847
587314,212310
439423,4097
336987,3885
169691,4097
2528965,96479
2010326,4081
2010326,4097
223332,4081
223334,4081
2010327,4097
905055,4097
905054,4097
409287,4081
409287,4100
67762,4081
218845,4081
218845,4085
211866,4085
269282,4097
269283,4097
269284,4097
223337,4097
223337,4100
196691,4097
12241,4072
12241,4090
12241,4097
12241,43071
12242,4097
1052902,4097
1792583,4097
530536,4097
136138,4097
12055,3659
12055,3885
12055,4097
12055,13306
12055,63459
12055,66262
12055,81866
12056,3659
12056,3885
12056,4097
12056,13306
12056,63459
12056,66262
12056,81866
12295,3562
12295,4072
12295,4081
12295,4097
12295,4113
12295,13274
12295,13305
12295,39639
12295,42337
12295,59895
12295,82024
12295,97415
12295,161934
12282,3582
12282,3649
12282,3654
12282,3656
12282,3659
12282,3750
12282,3760
12282,3847
12282,3869
12282,3885
12282,3917
12282,4030
12282,4072
12282,4081
12282,4097
12282,4101
12282,4111
12282,4281
12282,4382
12282,16107
12282,21819
12282,22868
12282,23109
12282,23216
12282,26378
12282,29760
12282,38871
12282,39639
12282,42229
12282,49747
12282,66679
12282,69266
12282,90645
12282,97321
12282,103544
12282,127142
12282,132459
12282,137206
12282,211815
12282,283210
12282,1358727
31504,3847
31504,3885
31504,3917
31504,12282
12317,3847
12317,3885
12317,4085
12317,4097
12317,4686
12317,34274
12317,35889
12317,41562
12317,47082
12317,57577
12317,137000
33765,4097
107324,4085
107324,35889
107324,1926302
192203,4097
12228,3618
12228,4097
1692045,4097
1972995,4097
565052,3885
565052,4097
565052,4100
10830,4076
10830,4081
10830,4097
10830,239686
1162558,3827
1162558,4097
1615758,9534
1615758,9606
1615758,181088
1615758,1155004
1826170,5755
939923,38005
2060142,4081
12885,4081
458152,205558
12315,4081
12315,4627
12315,4688
12315,41568
2027645,4081
234829,4081
234829,10814
12275,3604
12275,3885
12275,4045
12275,4081
12275,4113
12275,4236
12275,4681
12275,13305
12275,23216
12275,35938
12275,38871
12275,39639
12275,63459
12275,161934
196089,12275
196089,35938
196089,63459
1010616,4081
1340746,4081
858512,4081
1761477,4081
12145,3749
12145,3766
12145,4072
12145,4081
12145,4111
12145,13305
12145,29777
373058,4081
373058,4111
373058,12145
373058,81866
240492,4081
1127768,4081
67754,4081
100785,4081
2015441,4081
983437,4081
1701549,4081
172391,4081
172391,4100
172391,4101
223339,4081
223338,4081
12851,4081
12851,133901
12851,161014
12851,163899
661101,4081
536084,4081
191461,4081
128941,4081
1195378,4081
1632184,4081
858511,4081
1336597,4081
10831,4076
10831,4081
10831,4089
10831,4100
10831,24663
10831,28526
10831,35889
10831,81866
223341,4081
223342,4081
223342,49274
296190,4081
296190,4093
296190,33114
296190,33118
296190,109975
296190,221775
296190,300354
52135,4081
52135,4100
52135,81866
52135,304134
1089387,4081
1608257,4081
1407057,4081
1407057,28350
2601256,4081
439422,4081
392761,4081
2010331,4081
2010331,220608
220608,4081
486898,4081
486898,220933
220934,4081
885379,4097
223344,4081
1498504,4081
220812,4081
220812,28350
1955054,4081
743040,4081
743040,68299
743041,4081
743042,4081
693894,4081
693894,455045
1141724,4081
507474,4081
278069,4081
278069,221530
229636,4081
1329381,212256
997078,4081
507475,4081
1993650,4081
439426,4081
1384632,4081
1384631,4081
501328,4081
400835,4081
377609,4081
219299,4071
219299,4081
219299,4097
219299,4100
269306,4081
664980,4081
671275,4081
1231334,4081
971271,4081
270140,4081
263001,4100
263577,4081
263578,4100
263578,68299
263578,263577
436243,4073
1000690,4081
309390,4081
1397670,4081
1397670,220932
220932,4081
2560810,4081
2560811,4081
551531,4081
548915,4081
2010332,4081
2010333,4081
223345,4081
1303385,4081
996311,4081
2303151,4081
2049892,4081
223346,4081
260379,4081
302100,4081
507476,4081
439425,4081
439421,4081
2031200,4081
478812,3663
478812,4081
478812,223347
223347,4081
2050583,4081
2049944,4081
2560812,3659
2560812,869827
614034,4081
713949,4081
538004,37495
1609290,3832
526476,4081
575918,4081
575917,4081
2173168,4081
96054,4081
96054,4100
407837,4081
407838,4081
2021667,4081
420254,4081
938277,4081
938276,4081
425303,4081
71186,4081
223352,4081
270146,3885
270146,4076
270146,4081
270146,478095
694582,4081
634441,4081
196093,4081
624128,4081
929051,4081
1141723,4081
439427,4081
341035,4081
208177,4081
478085,4081
478086,4081
478087,4081
2048879,3673
28350,4076
28350,4081
28350,4097
28350,145753
28350,185024
315392,4081
1176156,4097
2203894,4081
681518,4081
536085,4081
470166,4081
470166,4100
470166,35889
470166,300354
536086,4081
178599,4081
1124577,4081
223356,4081
223356,4100
223357,4081
260908,4081
2712833,1
2712833,4081
2015440,4081
12253,4071
12253,4081
12253,4101
12253,4151
12253,13707
12253,46246
172394,4081
1391702,4081
223358,4071
223358,4081
10835,4097
10835,4100
223359,4097
1266458,4081
1481465,4081
1637492,4081
1176153,4081
12888,4081
49267,4081
49267,4112
12280,3754
12280,4030
12280,4097
12280,23216
134599,3885
134599,4076
134599,4081
134599,4100
134599,4113
134599,33118
223360,4081
1162280,4081
2560813,4081
92963,4081
1086071,4081
1127769,4081
158463,4073
158463,33114
1933298,4081
1933298,133901
1933298,161014
1933298,163899
370833,4072
370833,4081
370833,4097
370833,4100
370833,4111
370833,4113
370833,35889
2571287,4081
2603436,4081
544743,4081
427315,4081
232380,4081
391090,4081
391090,10832
240557,4081
240557,167916
1255765,145753
185793,4081
185793,4097
185793,185191
382677,4081
493828,185793
493828,496566
493827,496566
221530,4081
221531,4081
221526,4081
221532,4081
366681,267265
284541,4081
221525,4081
408092,4076
297249,4081
395349,4081
266799,4111
219744,4081
260377,4081
1172353,4072
2083207,4081
123735,4072
123735,4076
123735,4081
123735,4097
123735,4100
123735,4112
123735,29728
123735,145753
123735,185024
398296,4081
1391746,4081
2040662,4081
1825931,4081
693897,4081
85752,4081
221541,4081
221540,4081
447604,4081
390442,4081
10832,3885
10832,4072
10832,4081
10832,4100
10832,145753
10832,185024
1086072,4081
66366,4081
66366,145753
66366,185024
1031438,4081
220944,4081
1484007,4081
270153,4081
537882,4081
623708,4081
623706,4081
623707,4081
623233,4081
623705,4081
1166472,4084
503397,4081
503396,4081
1481463,4081
220940,4081
761705,4081
761706,4081
761707,4081
761708,4081
761709,4081
761710,4081
761711,4081
761712,4081
537881,4081
2169846,50192
2033721,4097
1335768,4081
2712846,4081
649996,4081
649996,4100
260909,4081
86502,4081
1967841,4081
304859,4081
2169827,405945
2651595,4138
365523,4081
55216,4081
55216,4113
460926,4081
460926,4093
2053981,7227
60877,9606
60877,10036
60877,84847
60877,284563
1758878,69822
1578826,86976
1764085,2849059
687385,9615
687383,9505
1673633,9796
687384,9685
2065043,9685
2010248,34827
2012676,9713
2012677,9713
687379,9606
2065051,9606
2065052,9606
2065053,9606
2065054,9606
2065055,9606
2065056,9598
687380,9606
2065044,9606
2065045,9606
2065046,9606
2065047,9606
2065048,9606
2065049,9606
2065050,9606
687369,9606
2065036,9606
2065037,9606
2065038,9606
1859149,9606
687370,9606
687371,9606
687372,9598
687373,9606
687374,9606
687375,9606
687376,9606
687377,9606
1535290,9606
1535291,9606
687386,9823
687387,9823
1968861,9823
1239832,9823
742012,9823
1543419,9438
687382,9490
687382,9491
687381,246437
68887,9606
687340,9606
687349,9606
687350,9606
687351,9606
687352,9606
687353,9598
687354,9606
687355,9606
687356,9606
687357,9606
687358,9606
687341,9598
687359,9606
687360,9606
687361,9606
687362,9598
687363,9606
687364,9606
687365,9542
687366,9606
687367,9606
687368,9606
687342,9606
687343,9598
687344,9606
687345,9606
687346,9606
687347,9606
687348,9606
1218490,9704
1534468,7157
1534468,7160
1483681,260613
1585660,101700
1736634,4950
11590,9534
11590,9606
11590,10036
11590,13204
11590,59275
1857323,3627
1780058,9825
307997,255331
944580,701547
11149,9823
47680,9394
2218588,40690
2170103,36198
2871093,8835
2871093,9005
2871093,9031
2058161,13735
2559114,195533
103442,30076
2908011,127582
1144379,127582
2848316,127582
2848317,127582
2305250,101201
1934322,63577
2315392,5544
862909,9606
29256,5722
674953,5722
674954,5722
170965,5722
1008292,5722
1646350,5722
1646351,5722
158684,7111
328615,7100
328615,7111
134606,7111
1916701,7111
332054,7111
2083181,7111
1590173,97036
431317,4565
1825950,93801
35516,228918
135246,873164
327387,215581
1636545,42777
1636546,42777
1636547,42777
981330,2061
1647476,2061
444002,1491455
444003,1491455
443975,1491455
444029,1491455
444030,1491455
444032,1491455
444033,1491455
444031,1491455
93678,9606
941765,59557
1037523,59557
927810,59557
101281,82206
244050,82206
2293308,1686703
798072,9408
798073,9408
798074,9408
1980494,9606
1980494,47230
1980494,523745
1980494,537919
512169,9534
512169,9544
512169,9606
151043,3659
12229,13305
219702,4100
35284,13306
35284,63788
167132,13306
1810944,8930
1421067,5756
2170402,9395
1768064,246437
92129,37347
318558,9394
318558,37347
10397,37347
273651,52904
878329,9103
41678,9103
2170130,9103
70793,9103
246343,9103
1408257,9103
1408258,9103
1293536,9103
1172195,9103
11152,9103
980964,9103
740933,9103
740934,9103
298333,9103
336486,9103
11988,3709
11988,5130
11988,180540
196094,3702
196094,11988
196094,51350
298975,11988
298975,51350
859650,3711
1766828,1652998
12230,3705
12230,3719
12230,13274
12230,38206
12230,74517
12230,126270
12230,264418
300942,51350
392504,51350
218923,3711
29272,3700
29272,3711
29272,4097
12154,3705
12154,51351
12154,82359
131083,3562
131083,3654
131083,3659
131083,3663
131083,3709
131083,3710
131083,3715
131083,3716
131083,3721
131083,3726
131083,3827
131083,3847
131083,3888
131083,3900
131083,3906
131083,4072
131083,4081
131083,4232
131083,4236
131083,51350
131083,103529
131083,138011
131083,161934
936059,9739
936060,9739
1144380,9739
1144381,9739
1144382,9739
1144383,9739
496865,9739
2292642,55497
629737,252607
329048,134860
604276,4081
366686,267265
694007,9397
694007,258959
40004,59655
1923781,1
1923781,50557
64297,10090
64297,69510
946046,3983
946046,4100
40060,8782
552554,69822
59304,7183
59304,9606
59304,9796
348686,29064
2100421,1
2100421,1
1211417,1869227
1868660,1
743543,1
743558,1
743565,1
743571,1
743578,1
1074044,1
1449896,1
1449897,1
2741077,1
2740802,1
2741076,1
2740800,1
2741075,1
2740804,1
2740803,1
2740805,1
2741073,1
2741072,1
2740801,1
2741074,1
1864484,9913
1511914,30521
1511916,9823
10291,7061
1672385,8574
1382279,8574
354090,8976
1675866,355207
1055750,2746633
55808,158175
520848,240436
461322,29073
1926502,128105
2305465,1159556
1415665,1159556
1312445,1159556
1460374,1159556
1756615,1159556
1561171,1159556
1561172,1159556
1670975,1159556
28882,5270
64286,7160
64286,7175
64286,9187
64286,9606
64286,41429
64286,120870
64286,653291
64286,667564
64286,864528
64286,943103
159144,9354
11591,9606
11591,34613
10245,9606
10245,9913
126794,9606
10249,9606
430059,59041
1129873,1928361
326202,4047
2016426,51239
2016427,51239
2100727,59472
1885248,226875
12870,300414
10255,9606
232800,109461
2056384,109461
2056385,109461
2077299,109461
2077300,109461
1682187,109461
1873778,562
187764,562
2047761,562
2047761,1392869
2053697,562
1881630,40337
667119,40336
667119,157652
12473,49454
196095,81866
11036,9268
11036,9272
11036,9606
11036,9793
11036,9796
11036,9913
11036,10162
11036,42415
11036,53535
134374,22002
134374,81866
1884875,22002
515446,22002
945250,945253
1925152,82755
1925152,1925153
1925153,82755
666635,211151
2169908,3915
2169908,13753
2050589,211151
1001341,211151
367061,211151
1636271,415001
759389,27337
1310424,4145
35612,9702
35612,9707
35612,9823
198833,9913
198833,319699
11277,7158
11277,7190
11277,7370
11277,9606
11277,9793
11277,9796
11277,9823
11277,9913
11277,58271
11277,252607
11280,9913
11280,46215
1615583,9669
1615583,204266
82664,9508
82664,9534
82664,9593
82664,9597
82664,9823
82664,54133
82664,122765
2447921,8574
187944,669
1881242,47951
1881450,212663
1881421,29497
1881303,136468
1881315,136468
1881383,678
1881213,553239
1881217,553239
1881262,47951
1881263,47951
1881226,553239
1881231,553239
1881236,553239
1881268,47951
1881237,553239
754075,662
754075,678
2508172,663
1500712,666
2576872,680
2736261,669
2070057,663
1434127,663
2736262,669
2735171,669
2590896,2902295
2570300,669
2712961,669
1458716,55601
1558463,666
2736263,669
10689,666
2785247,666
573171,668
573172,314855
83201,45888
2801534,669
1558464,666
2268915,666
1558466,666
573173,29497
573174,29497
979525,666
979526,666
979527,666
979528,666
979529,666
979530,666
979531,666
979532,666
979533,666
979534,666
1529057,666
1529058,666
979535,666
979536,666
979537,666
979539,666
1558467,666
1558468,666
1283071,666
1983593,666
1983595,666
1916111,666
1292086,666
493906,662
292443,666
75320,662
75320,670
573175,29497
644563,127906
867695,666
867695,45888
115992,691
1589297,666
1476902,662
1589298,666
1151014,663
2654972,696485
1076759,666
1076759,127906
2590874,669
1938577,670
1451050,672
1461743,663
1965485,190893
1150989,670
754058,691
754049,728063
754051,728064
929835,728064
1003177,670
1558469,666
2736265,669
2736288,669
1414739,670
700512,662
700512,678
1161928,672
2570301,669
2592615,663
2759177,663
1610855,1219076
2660715,663
2584487,662
754074,223926
754072,223926
754073,223926
1127518,666
2686437,127906
1229754,670
2041472,670
2041473,670
1229755,670
2419783,670
2301664,670
1913109,29497
1480731,678
1283073,666
1105327,666
642111,666
2059879,670
127511,670
1340745,45888
127507,670
127508,670
223524,666
1262539,669
207597,669
260372,666
588068,666
329886,662
1262540,669
260827,670
631719,670
1932890,663
2913982,670
641832,670
1538804,670
1233488,670
1524880,670
1341101,666
